x,doi
http://vivo.ufl.edu/individual/n5227241854,10.1016/j.bbi.2012.09.010
http://vivo.ufl.edu/individual/n8088303453,10.1021/jp903474v
http://vivo.ufl.edu/individual/n3731008647,10.3415/VCOT-09-10-0111
http://vivo.ufl.edu/individual/n1653841217,10.3415/VCOT-09-10-0111
http://vivo.ufl.edu/individual/n2638935073,10.1038/hdy.2009.140
http://vivo.ufl.edu/individual/n4443459398,10.1128/JVI.02720-07
http://vivo.ufl.edu/individual/n9302826780,10.1074/jbc.M109.055251
http://vivo.ufl.edu/individual/n8352953530,10.1055/s-0031-1289673
http://vivo.ufl.edu/individual/n5439236009,10.1098/rspb.2013.2575
http://vivo.ufl.edu/individual/n7451171319,10.1086/673263
http://vivo.ufl.edu/individual/n8953214605,10.1086/670011
http://vivo.ufl.edu/individual/n756769111,10.1080/10245330701562428
http://vivo.ufl.edu/individual/n185579626,10.1016/S0022391303004529
http://vivo.ufl.edu/individual/n8948656852,10.2217/FMB.09.130
http://vivo.ufl.edu/individual/n5009232464,10.1016/j.tetlet.2014.07.057
http://vivo.ufl.edu/individual/n1112792693,10.1063/1.3020706
http://vivo.ufl.edu/individual/n6312380257,10.1128/JCM.00744-13
http://vivo.ufl.edu/individual/n2591878408,10.1097/DMP.0b013e3181825a2b
http://vivo.ufl.edu/individual/n7442742034,10.1111/geb.12081
http://vivo.ufl.edu/individual/n4342787537,10.1674/0003-0031-165.1.1
http://vivo.ufl.edu/individual/n8484701739,10.1093/hmg/ddr040
http://vivo.ufl.edu/individual/n4495687769,10.1111/j.1582-4934.2007.00207.x
http://vivo.ufl.edu/individual/n5904871435,10.1016/j.physc.2015.02.033
http://vivo.ufl.edu/individual/n5215441219,10.2190/OM.58.4.d
http://vivo.ufl.edu/individual/n8233762133,10.1111/cdep.12001
http://vivo.ufl.edu/individual/n7982634267,10.1007/s11227-007-0162-0
http://vivo.ufl.edu/individual/n8917454884,10.1109/MMM.2010.938579
http://vivo.ufl.edu/individual/n5639746236,10.1175/2010JAS3437.1
http://vivo.ufl.edu/individual/n116163455,10.1016/j.jenvp.2013.01.001
http://vivo.ufl.edu/individual/n2007938809,10.1042/BJ20111269
http://vivo.ufl.edu/individual/n6068361460,10.1007/s10522-015-9599-3
http://vivo.ufl.edu/individual/n1413905058,10.1160/TH11-01-0041
http://vivo.ufl.edu/individual/n4013665820,10.3138/jvme.37.3.220
http://vivo.ufl.edu/individual/n1006138121,10.1021/ic5001045
http://vivo.ufl.edu/individual/n7494270384,10.1016/j.parkreldis.2014.12.035
http://vivo.ufl.edu/individual/n2758441194,10.1016/j.biopsycho.2013.02.008
http://vivo.ufl.edu/individual/n1758987051,10.1016/j.cct.2004.07.001
http://vivo.ufl.edu/individual/n4704624796,10.1080/00103620802432931
http://vivo.ufl.edu/individual/n315999476,10.1016/j.automatica.2015.03.026
http://vivo.ufl.edu/individual/n6667747428,10.1016/j.cortex.2012.02.012
http://vivo.ufl.edu/individual/n3766965114,10.1038/ejhg.2014.12
http://vivo.ufl.edu/individual/n4831037919,10.1016/j.jns.2013.12.040
http://vivo.ufl.edu/individual/n420480513,10.1109/TPDS.2012.201
http://vivo.ufl.edu/individual/n9083163144,10.1007/s10479-012-1092-7
http://vivo.ufl.edu/individual/n6041819414,10.4141/CJAS2011-098
http://vivo.ufl.edu/individual/n8024682644,10.1093/imamat/hxq008
http://vivo.ufl.edu/individual/n1516059778,10.1080/00220671.2012.687791
http://vivo.ufl.edu/individual/n1529574910,10.1080/10647440300025502
http://vivo.ufl.edu/individual/n5805870273,10.1111/j.1540-6229.2011.00307.x
http://vivo.ufl.edu/individual/n8193781233,10.1118/1.3651467
http://vivo.ufl.edu/individual/n4075620328,10.1007/s00267-012-9821-x
http://vivo.ufl.edu/individual/n7549616992,10.1021/jp101715j
http://vivo.ufl.edu/individual/n2421263169,10.1603/033.046.0616
http://vivo.ufl.edu/individual/n3183829648,10.1016/j.clinbiomech.2010.07.006
http://vivo.ufl.edu/individual/n3546433326,10.1007/978-1-4614-1566-4\_21
http://vivo.ufl.edu/individual/n3665895869,10.3109/08916934.2010.499886
http://vivo.ufl.edu/individual/n4329507722,10.1021/bi802059r
http://vivo.ufl.edu/individual/n623752887,10.1111/j.1365-3164.2004.00387.x
http://vivo.ufl.edu/individual/n1039993148,10.1103/PhysRevLett.103.247201
http://vivo.ufl.edu/individual/n3399954753,10.1007/s00411-009-0260-x
http://vivo.ufl.edu/individual/n1656169687,10.1007/s00411-009-0260-x
http://vivo.ufl.edu/individual/n9478775887,10.1159/000324431
http://vivo.ufl.edu/individual/n6296040181,10.3189/2012JoG11J115
http://vivo.ufl.edu/individual/n9167951778,10.2136/sssaj2011.0025
http://vivo.ufl.edu/individual/n3193816670,10.1016/j.enbuild.2012.10.019
http://vivo.ufl.edu/individual/n5684692887,10.1645/GE-1696.1
http://vivo.ufl.edu/individual/n3051242043,10.1088/0004-6256/144/1/11
http://vivo.ufl.edu/individual/n7730565605,10.1002/ece3.1813
http://vivo.ufl.edu/individual/n5949167799,10.1002/ece3.1813
http://vivo.ufl.edu/individual/n1994127300,10.7755/FB.114.1
http://vivo.ufl.edu/individual/n2649416624,10.1016/j.parkreldis.2009.10.002
http://vivo.ufl.edu/individual/n5991459064,10.1136/amiajnl-2011-000200
http://vivo.ufl.edu/individual/n3481521575,10.1016/j.prevetmed.2009.05.020
http://vivo.ufl.edu/individual/n62798726,10.1136/ebm1067
http://vivo.ufl.edu/individual/n1764578371,10.1093/arclin/acp018
http://vivo.ufl.edu/individual/n4628757085,10.1016/j.cropro.2014.11.002
http://vivo.ufl.edu/individual/n6443847200,10.3141/2076-19
http://vivo.ufl.edu/individual/n3140312957,10.1080/13554794.2013.826683
http://vivo.ufl.edu/individual/n9765980881,10.2134/jeq2010.0162
http://vivo.ufl.edu/individual/n8919807497,10.1007/s11852-013-0263-2
http://vivo.ufl.edu/individual/n9204134365,10.1021/acs.joc.5b02386
http://vivo.ufl.edu/individual/n6404762807,10.1097/NMC.0b013e3182a1fc2f
http://vivo.ufl.edu/individual/n181471324,10.1177/0734282908328639
http://vivo.ufl.edu/individual/n976869125,10.1053/jlts.2003.50003
http://vivo.ufl.edu/individual/n5495236355,10.1109/TPWRD.2007.916169
http://vivo.ufl.edu/individual/n3351207530,10.1016/j.jpeds.2013.07.011
http://vivo.ufl.edu/individual/n7913985204,10.1016/j.dhjo.2014.09.004
http://vivo.ufl.edu/individual/n3356243629,10.1111/j.1530-0277.2010.01366.x
http://vivo.ufl.edu/individual/n8329359295,10.1016/j.neuro.2015.09.010
http://vivo.ufl.edu/individual/n6396911881,10.1016/j.neuro.2015.09.010
http://vivo.ufl.edu/individual/n4847343681,10.1038/cdd.2014.230
http://vivo.ufl.edu/individual/n8638093407,10.1089/gtmb.2008.0103
http://vivo.ufl.edu/individual/n8163299299,10.1021/ac802067d
http://vivo.ufl.edu/individual/n116567824,10.1021/ac802067d
http://vivo.ufl.edu/individual/n8203981176,10.1186/1471-2350-9-87
http://vivo.ufl.edu/individual/n7321434441,10.1111/j.1479-8298.2010.00402.x
http://vivo.ufl.edu/individual/n539885909,10.1177/0300985811432348
http://vivo.ufl.edu/individual/n4356349735,10.1037/a0032824
http://vivo.ufl.edu/individual/n9694271758,10.1016/j.ijheatmasstransfer.2014.06.053
http://vivo.ufl.edu/individual/n3612942413,10.1371/journal.pone.0092928
http://vivo.ufl.edu/individual/n586935613,10.1097/01.BRS.0000041582.00879.D3
http://vivo.ufl.edu/individual/n2023164986,10.1021/ar7000588
http://vivo.ufl.edu/individual/n1801051700,10.1021/ct900676b
http://vivo.ufl.edu/individual/n3189226107,10.1112/blms/bdr022
http://vivo.ufl.edu/individual/n3298428406,10.1021/ma800616h
http://vivo.ufl.edu/individual/n3362656557,10.1016/j.nut.2011.11.002
http://vivo.ufl.edu/individual/n479998011,10.1016/j.jvs.2013.10.037
http://vivo.ufl.edu/individual/n3899068874,10.1016/j.arcontrol.2014.09.006
http://vivo.ufl.edu/individual/n1739017178,10.1021/jo035680d
http://vivo.ufl.edu/individual/n7276808257,10.1111/j.1744-7410.2008.00150.x
http://vivo.ufl.edu/individual/n164973176,10.1021/es203984k
http://vivo.ufl.edu/individual/n1735516810,10.1186/1475-2875-11-205
http://vivo.ufl.edu/individual/n2771115500,10.1021/es204289c
http://vivo.ufl.edu/individual/n4520679638,10.1016/j.paid.2007.11.020
http://vivo.ufl.edu/individual/n3670264987,10.1097/gme.0b013e3182594f76
http://vivo.ufl.edu/individual/n8203823497,10.1080/08958370802406282
http://vivo.ufl.edu/individual/n8076189173,10.1016/j.parkreldis.2014.09.008
http://vivo.ufl.edu/individual/n5119442520,10.1126/science.1194032
http://vivo.ufl.edu/individual/n1687578836,10.1016/j.optm.2005.07.003
http://vivo.ufl.edu/individual/n4767386023,10.1002/ccd.21782
http://vivo.ufl.edu/individual/n1958047206,10.1002/ccd.21782
http://vivo.ufl.edu/individual/n134772270,10.3390/ma5081508
http://vivo.ufl.edu/individual/n8363348006,10.1016/j.theochem.2008.07.013
http://vivo.ufl.edu/individual/n7906137121,10.4155/bio.14.229
http://vivo.ufl.edu/individual/n2547115435,10.1111/eve.12027
http://vivo.ufl.edu/individual/n4292106707,10.1088/0004-637X/699/2/1300
http://vivo.ufl.edu/individual/n5287261390,10.1094/PDIS-92-8-1251B
http://vivo.ufl.edu/individual/n7421072931,10.1002/hep.22498
http://vivo.ufl.edu/individual/n2679889518,10.1016/j.aquabot.2011.08.004
http://vivo.ufl.edu/individual/n4437948265,10.1016/j.ecocom.2009.08.005
http://vivo.ufl.edu/individual/n5331410057,10.1158/0008-5472.CAN-09-0116
http://vivo.ufl.edu/individual/n2874901756,10.1021/ic901306k
http://vivo.ufl.edu/individual/n6932569200,10.1088/1751-8113/42/37/375209
http://vivo.ufl.edu/individual/n2859535756,10.1371/journal.pone.0055528
http://vivo.ufl.edu/individual/n3972630796,10.1016/j.neuroimage.2015.01.056
http://vivo.ufl.edu/individual/n5713295737,10.1016/j.pubrev.2013.03.004
http://vivo.ufl.edu/individual/n146501789,10.1063/1.2975205
http://vivo.ufl.edu/individual/n7919896773,10.1063/1.2975205
http://vivo.ufl.edu/individual/n6304821054,10.1016/j.dss.2010.08.003
http://vivo.ufl.edu/individual/n9961124141,10.1016/j.abb.2011.09.011
http://vivo.ufl.edu/individual/n5588743952,10.3389/fncel.2014.00259
http://vivo.ufl.edu/individual/n9342733144,10.1088/0960-1317/19/6/065007
http://vivo.ufl.edu/individual/n3658401752,10.1007/s10826-014-9961-0
http://vivo.ufl.edu/individual/n7828111552,10.1017/S0001972011000660
http://vivo.ufl.edu/individual/n6937927677,10.1109/TMTT.2011.2172624
http://vivo.ufl.edu/individual/n7864434399,10.1109/TPAMI.2012.44
http://vivo.ufl.edu/individual/n5574366393,10.1899/10-073.1
http://vivo.ufl.edu/individual/n7962678496,10.1016/j.vetimm.2011.06.019
http://vivo.ufl.edu/individual/n141415963,10.1016/j.phytol.2014.06.002
http://vivo.ufl.edu/individual/n6952516627,10.1007/s00405-012-2026-3
http://vivo.ufl.edu/individual/n3029320713,10.1111/j.1752-1688.2008.00216.x
http://vivo.ufl.edu/individual/n8731996789,10.1007/s12228-014-9349-x
http://vivo.ufl.edu/individual/n6571627114,10.1098/rstb.2010.0402
http://vivo.ufl.edu/individual/n7675653549,10.1111/j.1523-1739.2011.01750.x
http://vivo.ufl.edu/individual/n1796872517,10.1016/j.tree.2012.05.005
http://vivo.ufl.edu/individual/n1319531198,10.1146/annurev.psych.59.113006.095941
http://vivo.ufl.edu/individual/n787961010,10.1146/annurev.psych.59.113006.095941
http://vivo.ufl.edu/individual/n7352213707,10.5268/IW-4.1.632
http://vivo.ufl.edu/individual/n3293794647,10.1182/blood-2015-02-627356
http://vivo.ufl.edu/individual/n7664801745,10.1088/1751-8113/41/2/025209
http://vivo.ufl.edu/individual/n571158108,10.1007/s10589-009-9300-3
http://vivo.ufl.edu/individual/n6061002699,10.1016/j.ejmech.2010.06.018
http://vivo.ufl.edu/individual/n5265238672,10.1111/j.1755-0998.2010.02944.x
http://vivo.ufl.edu/individual/n121065472,10.1038/nature08031
http://vivo.ufl.edu/individual/n1624912154,10.1038/nature08031
http://vivo.ufl.edu/individual/n2790636997,10.1097/MPG.0b013e3181c61995
http://vivo.ufl.edu/individual/n515657656,10.3168/jds.2011-4306
http://vivo.ufl.edu/individual/n7733909648,10.1378/chest.13-0254
http://vivo.ufl.edu/individual/n9723648755,10.1039/c2dt11869f
http://vivo.ufl.edu/individual/n5383324491,10.1016/j.jdent.2014.07.001
http://vivo.ufl.edu/individual/n8735148903,10.1016/j.apmr.2010.04.009
http://vivo.ufl.edu/individual/n4176786242,10.1371/journal.pone.0051385
http://vivo.ufl.edu/individual/n2035484261,10.1097/MPG.0b013e318170af04
http://vivo.ufl.edu/individual/n8409967817,10.1653/024.093.0222
http://vivo.ufl.edu/individual/n4026246412,10.1016/j.tsf.2011.03.040
http://vivo.ufl.edu/individual/n4135108744,10.1016/j.meegid.2015.01.024
http://vivo.ufl.edu/individual/n1676643256,10.1074/jbc.M109.011338
http://vivo.ufl.edu/individual/n2290311489,10.1111/j.1532-5415.2010.03008.x
http://vivo.ufl.edu/individual/n2167351404,10.1016/j.otsr.2009.03.012
http://vivo.ufl.edu/individual/n9896141226,10.1038/laban0809-255b
http://vivo.ufl.edu/individual/n713686111,10.1016/j.camwa.2015.06.034
http://vivo.ufl.edu/individual/n7344511100,10.1016/j.jfluidstructs.2008.06.011
http://vivo.ufl.edu/individual/n2089415426,10.3389/fpls2015.00142
http://vivo.ufl.edu/individual/n1931472002,10.1111/j.1467-9353.2008.01426.x
http://vivo.ufl.edu/individual/n659773905,10.1080/15320383.2011.528469
http://vivo.ufl.edu/individual/n1759421929,10.1002/jmor.10933
http://vivo.ufl.edu/individual/n2218903828,10.3141/2249-11
http://vivo.ufl.edu/individual/n3833523046,10.2752/175183510X12868938341448
http://vivo.ufl.edu/individual/n150456074,10.3897/zookeys.9.184
http://vivo.ufl.edu/individual/n364399869,10.1063/1.4776718
http://vivo.ufl.edu/individual/n6013606282,10.1063/1.4876635
http://vivo.ufl.edu/individual/n712204893,10.1097/FTD.0b013e3181d18baa
http://vivo.ufl.edu/individual/n6627277496,10.1016/j.adaj.2015.02.013
http://vivo.ufl.edu/individual/n6819520150,10.7554/eLife.00324
http://vivo.ufl.edu/individual/n3825230735,10.1039/b819524b
http://vivo.ufl.edu/individual/n5145296768,10.1371/journal.pone.0045187
http://vivo.ufl.edu/individual/n1599296758,10.1115/1.2187044
http://vivo.ufl.edu/individual/n3917734617,10.1016/j.ydbio.2010.07.009
http://vivo.ufl.edu/individual/n4806882607,10.1128/MMBR.00024-09
http://vivo.ufl.edu/individual/n1565336377,10.1002/neu.20208
http://vivo.ufl.edu/individual/n4925859453,10.1016/j.neurobiolaging.2013.03.019
http://vivo.ufl.edu/individual/n9058985833,10.1088/0004-637X/794/2/125
http://vivo.ufl.edu/individual/n9809871797,10.1063/1.4833140
http://vivo.ufl.edu/individual/n7690237631,10.1116/1.4936117
http://vivo.ufl.edu/individual/n2370706867,10.2514/1.J051268
http://vivo.ufl.edu/individual/n4767283060,10.1371/journal.pone.0114140
http://vivo.ufl.edu/individual/n7999472587,10.1001/archophthalmol.2010.357
http://vivo.ufl.edu/individual/n7464524016,10.1001/jama.300.10.1154
http://vivo.ufl.edu/individual/n656543366,10.1016/S1474-4422(12)70263-6
http://vivo.ufl.edu/individual/n7627530,10.1016/j.jcis.2015.08.054
http://vivo.ufl.edu/individual/n6419349712,10.1016/j.jcis.2015.08.054
http://vivo.ufl.edu/individual/n1910586799,10.1016/j.mri.2010.10.008
http://vivo.ufl.edu/individual/n2656637965,10.1093/molbev/msr320
http://vivo.ufl.edu/individual/n5372165565,10.1002/mus.24317
http://vivo.ufl.edu/individual/n7945948021,10.1371/journal.pone.0079817
http://vivo.ufl.edu/individual/n4266792289,10.1371/journal.pone.0057639
http://vivo.ufl.edu/individual/n794688931,10.1016/j.jbiomech.2005.02.016
http://vivo.ufl.edu/individual/n9518504984,10.1016/j.cell.2014.09.008
http://vivo.ufl.edu/individual/n2709637688,10.1002/marc.201500060
http://vivo.ufl.edu/individual/n5326247961,10.1161/CIRCGENETICS.111.964627
http://vivo.ufl.edu/individual/n7586158474,10.1016/j.neulet.2010.01.014
http://vivo.ufl.edu/individual/n8444540940,10.1103/PhysRevB.79.094512
http://vivo.ufl.edu/individual/n5929738763,10.1016/j.jpain.2011.10.006
http://vivo.ufl.edu/individual/n3548596013,10.1111/j.1469-7998.2010.00731.x
http://vivo.ufl.edu/individual/n334243279,10.1111/j.1472-4642.2012.00926.x
http://vivo.ufl.edu/individual/n3536256706,10.1186/ar3334
http://vivo.ufl.edu/individual/n7250012481,10.1080/09540121.2012.687818
http://vivo.ufl.edu/individual/n8002956367,10.1161/STROKEAHA.110.592766
http://vivo.ufl.edu/individual/n762315989,10.1007/978-1-59745-483-4_4
http://vivo.ufl.edu/individual/n367346610,10.1016/j.beproc.2009.01.001
http://vivo.ufl.edu/individual/n9712930893,10.1016/j.beproc.2009.01.001
http://vivo.ufl.edu/individual/n7110196303,10.1103/PhysRevB.85.205401
http://vivo.ufl.edu/individual/n1421988251,10.1016/j.tvjl.2014.05.039
http://vivo.ufl.edu/individual/n5265331489,10.1016/j.neuroimage.2013.04.029
http://vivo.ufl.edu/individual/n1533627727,10.1001/jamasurg.2014.2054
http://vivo.ufl.edu/individual/n4205045918,10.1080/09593330801987228
http://vivo.ufl.edu/individual/n966307772,10.1016/j.ijrobp.2007.10.010
http://vivo.ufl.edu/individual/n5438348350,10.1007/s00705-013-1842-0
http://vivo.ufl.edu/individual/n703269534,10.1111/j.1755-0998.2008.02322.x
http://vivo.ufl.edu/individual/n6592328078,10.1103/PhysRevD.92.032006
http://vivo.ufl.edu/individual/n135416539,10.1016/j.pestbp.2014.01.006
http://vivo.ufl.edu/individual/n947216916,10.1182/blood-2014-09-595744
http://vivo.ufl.edu/individual/n7827810801,10.1097/MOU.0000000000000113
http://vivo.ufl.edu/individual/n8544745587,10.1016/j.dss.2007.09.001
http://vivo.ufl.edu/individual/n3151915963,10.1002/bip.20947
http://vivo.ufl.edu/individual/n7157633383,10.1016/j.theriogenology.2012.11.029
http://vivo.ufl.edu/individual/n2853469714,10.1603/EC12384
http://vivo.ufl.edu/individual/n5270529700,10.1177/1753193414544089
http://vivo.ufl.edu/individual/n6463616415,10.1029/2009PA001846
http://vivo.ufl.edu/individual/n3222073355,10.3109/02699052.2013.847208
http://vivo.ufl.edu/individual/n26465843,10.1186/cc6817
http://vivo.ufl.edu/individual/n9175964166,10.1016/j.colsurfb.2013.07.037
http://vivo.ufl.edu/individual/n6595737197,10.1002/cmdc.201500179
http://vivo.ufl.edu/individual/n5191424534,10.1016/j.coms.2014.05.003
http://vivo.ufl.edu/individual/n6435088890,10.1088/0004-637X/773/1/64
http://vivo.ufl.edu/individual/n5062226409,10.1016/j.foreco.2010.07.051
http://vivo.ufl.edu/individual/n856852545,10.1016/j.amepre.2007.09.009
http://vivo.ufl.edu/individual/n9469684274,10.1016/j.cca.2012.01.007
http://vivo.ufl.edu/individual/n893460073,10.1037/0033-2909.133.6.955
http://vivo.ufl.edu/individual/n5246213218,10.1016/j.ejor.2006.11.049
http://vivo.ufl.edu/individual/n7120155773,10.1098/rspb.2015.0249
http://vivo.ufl.edu/individual/n6412864024,10.1137/07069167X
http://vivo.ufl.edu/individual/n5976456971,10.1007/s12350-014-9887-3
http://vivo.ufl.edu/individual/n1308260171,10.1002/ajmg.a.31403
http://vivo.ufl.edu/individual/n7270370495,10.1016/j.ajem.2014.08.036
http://vivo.ufl.edu/individual/n8930325657,10.1614/IPSM-D-13-00069.1
http://vivo.ufl.edu/individual/n4454890019,10.1093/nar/gkv754
http://vivo.ufl.edu/individual/n9636848777,10.1017/50030605310000153
http://vivo.ufl.edu/individual/n7562159980,10.1111/j.1524-4725.2012.02392.x
http://vivo.ufl.edu/individual/n3908116822,10.1161/HYPERTENSIONAHA.107.101717
http://vivo.ufl.edu/individual/n2524527952,10.1007/s11664-009-0764-9
http://vivo.ufl.edu/individual/n6347544286,10.1371/journal.pone.0058509
http://vivo.ufl.edu/individual/n6634664164,10.1177/0098628312465857
http://vivo.ufl.edu/individual/n1506526017,10.1016/j.bcp.2011.07.016
http://vivo.ufl.edu/individual/n850194747,10.1145/1862648.1862655
http://vivo.ufl.edu/individual/n1195884735,10.1007/s00122-011-1603-y
http://vivo.ufl.edu/individual/n393076591,10.1021/es4042258
http://vivo.ufl.edu/individual/n768224813,10.1016/j.bbrc.2014.06.040
http://vivo.ufl.edu/individual/n5766409236,10.1016/j.injury.2013.05.016
